(8, -1, -1, -1, 11, -1, -1, -1, -1, 9, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1);1
(-1, 9, -1, -1, -1, 8, -1, -1, -1, -1, -1, 11, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0);1
(-1, -1, -1, -1, -1, -1, 9, -1, 8, -1, -1, 11, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0);1
(-1, -1, -1, 11, -1, -1, -1, -1, 8, 9, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1);1
(-1, -1, -1, -1, -1, -1, -1, -1, 11, 9, -1, 8, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0);1
(-1, -1, -1, -1, -1, -1, -1, -1, 9, 8, -1, 11, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0);1
(-1, -1, -1, -1, -1, -1, -1, -1, 8, -1, 9, 11, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0);1
(-1, -1, -1, -1, -1, -1, -1, -1, 8, 9, 11, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1);1
(11, -1, -1, -1, 8, -1, -1, -1, -1, 9, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1);1
(-1, 8, -1, -1, -1, 9, -1, -1, -1, -1, -1, 11, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0);1
(-1, -1, 9, -1, -1, -1, -1, -1, 8, -1, -1, 11, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, 0);1
(-1, -1, -1, -1, -1, -1, -1, 11, 8, 9, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, -1);1
(-1, 8, -1, -1, 11, -1, -1, -1, -1, 9, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1);2
(8, 9, -1, -1, 11, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1);2
(8, -1, -1, -1, -1, -1, -1, 11, -1, 9, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1);2
(8, -1, -1, -1, 11, -1, 9, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1);2
(-1, -1, 8, -1, 11, -1, -1, -1, -1, 9, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 0, -1, -1);2
(8, -1, -1, -1, 11, -1, -1, -1, 9, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1);2
(8, -1, -1, -1, -1, -1, 11, -1, -1, 9, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1);2
(8, -1, -1, -1, 11, -1, -1, -1, -1, -1, 9, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1);2
(-1, -1, -1, 8, 11, -1, -1, -1, -1, 9, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, 8, 9, -1, 11, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0);0
(8, -1, -1, -1, 11, 9, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1);2
(8, -1, -1, -1, -1, 11, -1, -1, -1, 9, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1);2
(8, -1, 9, -1, 11, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, 9, -1, -1, 8, -1, -1, -1, -1, -1, 11, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 0);2
(-1, 9, -1, -1, 11, 8, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1);2
(-1, 9, -1, -1, 8, -1, -1, -1, -1, -1, -1, 11, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 0);2
(-1, 9, -1, 11, -1, 8, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, 9, -1, 8, -1, -1, -1, -1, -1, 11, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 0);2
(-1, 9, -1, -1, -1, 8, -1, -1, 11, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1);2
(-1, 9, -1, -1, -1, -1, -1, 8, -1, -1, -1, 11, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0);2
(-1, 9, -1, -1, -1, 8, -1, -1, -1, -1, 11, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1);2
(9, -1, -1, -1, -1, 8, -1, -1, -1, -1, -1, 11, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0);2
(11, 9, -1, -1, -1, 8, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1);2
(-1, 9, -1, -1, -1, -1, 8, -1, -1, -1, -1, 11, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0);2
(-1, 9, -1, -1, -1, 8, -1, 11, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, 8, 9, -1, -1, -1, -1, 11, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0);2
(-1, -1, -1, -1, -1, 9, -1, -1, 8, -1, -1, 11, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, 0);2
(-1, -1, -1, 11, -1, -1, 9, -1, 8, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, 0, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, 9, -1, 11, -1, -1, 8, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, -1, -1, -1, -1, 9, -1, -1, 8, -1, 11, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0);2
(-1, -1, -1, -1, 9, -1, -1, -1, 8, -1, -1, 11, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0);2
(-1, -1, -1, -1, -1, -1, 9, -1, 8, -1, 11, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1);2
(11, -1, -1, -1, 8, -1, 9, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1);2
(-1, 8, -1, -1, -1, -1, 9, -1, -1, -1, -1, 11, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0);2
(-1, -1, -1, -1, -1, -1, -1, 9, 8, -1, -1, 11, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, 0);2
(-1, -1, -1, -1, -1, -1, 9, 11, 8, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, 0, -1, -1, -1);2
(11, -1, -1, -1, -1, -1, -1, -1, 8, 9, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1);2
(8, -1, -1, 11, -1, -1, -1, -1, -1, 9, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1);2
(-1, 11, -1, -1, -1, -1, -1, -1, 8, 9, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1);2
(-1, -1, -1, 11, -1, -1, -1, -1, -1, 9, -1, 8, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, 0);2
(-1, -1, -1, 11, -1, -1, -1, -1, 9, 8, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1);2
(-1, -1, -1, 11, -1, -1, -1, -1, 8, -1, 9, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, 0, -1);2
(-1, -1, 11, -1, -1, -1, -1, -1, 8, 9, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0, -1, -1);2
(-1, -1, -1, 11, 8, -1, -1, -1, -1, 9, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1);2
(-1, 8, -1, 11, -1, 9, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1);2
(-1, -1, 9, 11, -1, -1, -1, -1, 8, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, 0, -1, -1, -1);2
(-1, 9, -1, -1, -1, 11, -1, -1, -1, -1, -1, 8, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0);2
(-1, -1, -1, 8, -1, -1, -1, -1, 11, 9, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, 9, 11, -1, 8, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 11, -1, 9, 8, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0);2
