(-1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1);2
(-1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1);2
(-1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1);3
(<Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1);0
(-1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1);3
(<Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1);3
(-1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1);3
(-1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1);4
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1);4
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1);4
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1);4
