(<Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);1
(-1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1);1
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0);1
(-1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1);1
(-1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1);1
(-1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);1
(-1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1);0
(-1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1);2
(-1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1);2
(-1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1);2
(-1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1);2
(<Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1);3
