(-1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1);2
(<Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0);0
(-1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1);3
(<Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1);3
(-1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1);4
(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1);4
(-1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1);4
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.BR: 11>, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1);4
